Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.26,114.06,-56.638,2562.668
1.274,114.06,-56.639,2566.229
1.289,114.06,-56.639,2569.671
1.303,114.06,-56.639,2572.328
1.317,114.06,-56.639,2572.09
1.332,114.06,-56.64,2572.09
1.346,114.06,-56.64,2570.595
1.361,114.06,-56.64,2572.078
1.375,114.06,-56.64,2570.873
1.39,114.06,-56.641,2568.082
1.404,114.06,-56.641,2567.547
1.419,114.06,-56.641,2566.885
1.433,114.06,-56.641,2571.305
1.448,114.061,-56.642,2573.699
1.462,114.061,-56.642,2575.275
1.477,114.061,-56.642,2575.275
1.491,114.061,-56.642,2571.85
1.506,114.061,-56.643,2567.57
1.52,114.061,-56.643,2566.568
1.535,114.061,-56.643,2563.694
1.549,114.061,-56.643,2559.798
1.564,114.061,-56.643,2559.798
1.578,114.061,-56.644,2558.923
1.593,114.061,-56.644,2558.116
1.607,114.061,-56.644,2556.342
1.622,114.061,-56.644,2554.505
1.636,114.061,-56.645,2554.505
1.65,114.061,-56.645,2554.675
1.665,114.061,-56.645,2556.438
1.679,114.061,-56.645,2557.907
1.694,114.061,-56.646,2558.336
1.708,114.061,-56.646,2560.427
1.723,114.061,-56.646,2562.056
1.737,114.061,-56.646,2563.301
1.752,114.062,-56.647,2566.538
1.766,114.062,-56.647,2568.416
1.781,114.062,-56.647,2568.416
1.795,114.062,-56.647,2570.72
1.81,114.062,-56.648,2571.706
1.824,114.062,-56.648,2573.893
1.839,114.062,-56.648,2572.751
1.853,114.062,-56.648,2573.999
1.868,114.062,-56.649,2570.44
1.882,114.062,-56.649,2570.182
1.897,114.062,-56.649,2569.433
1.911,114.062,-56.649,2568.329
1.926,114.062,-56.65,2572.959
1.94,114.062,-56.65,2572.959
1.955,114.062,-56.65,2576.208
1.969,114.062,-56.65,2579.925
1.983,114.062,-56.651,2580.475
1.998,114.062,-56.651,2588.759
2.012,114.062,-56.651,2588.759
2.027,114.062,-56.651,2595.209
2.041,114.062,-56.652,2601.525
2.056,114.063,-56.652,2606.106
2.07,114.063,-56.652,2607.061
2.085,114.063,-56.652,2609.686
2.099,114.063,-56.652,2613.155
