Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
1.086,109.417,-55.158,1916.926
1.1,109.417,-55.158,1902.202
1.114,109.417,-55.159,1897.031
1.129,109.417,-55.159,1897.031
1.143,109.417,-55.159,1892.863
1.158,109.417,-55.159,1886.735
1.172,109.417,-55.16,1881.085
1.187,109.417,-55.16,1883.068
1.201,109.418,-55.16,1876.575
1.216,109.418,-55.16,1869.519
1.23,109.418,-55.161,1862.97
1.245,109.418,-55.161,1856.108
1.259,109.418,-55.161,1849.129
1.274,109.418,-55.161,1843.633
1.288,109.418,-55.162,1842.541
1.303,109.418,-55.162,1840.635
1.317,109.418,-55.162,1840.601
1.332,109.418,-55.162,1843.281
1.346,109.418,-55.163,1843.281
1.361,109.418,-55.163,1839.459
1.375,109.418,-55.163,1834.226
1.389,109.419,-55.163,1828.505
1.404,109.419,-55.164,1822.85
1.418,109.419,-55.164,1817.981
1.433,109.419,-55.164,1818.801
1.447,109.419,-55.164,1820.835
1.462,109.419,-55.164,1822.863
1.476,109.419,-55.165,1825.096
1.491,109.419,-55.165,1825.096
1.505,109.419,-55.165,1829.732
1.52,109.419,-55.165,1825.664
1.534,109.419,-55.166,1830.568
1.549,109.419,-55.166,1830.821
1.563,109.42,-55.166,1832.237
1.578,109.42,-55.166,1829.194
1.592,109.42,-55.167,1825.82
1.607,109.42,-55.167,1821.064
1.621,109.42,-55.167,1816.932
1.636,109.42,-55.167,1810.986
1.65,109.42,-55.168,1810.986
1.664,109.42,-55.168,1805.353
1.679,109.42,-55.168,1800.44
1.693,109.42,-55.168,1795.127
1.708,109.42,-55.169,1789.11
1.722,109.42,-55.169,1782.729
1.737,109.42,-55.169,1779.362
1.751,109.421,-55.169,1773.665
1.766,109.421,-55.17,1769.24
1.78,109.421,-55.17,1764.283
1.795,109.421,-55.17,1764.283
1.809,109.421,-55.17,1759.581
1.824,109.421,-55.171,1756.857
1.838,109.421,-55.171,1753.31
1.853,109.421,-55.171,1750.661
1.867,109.421,-55.171,1747.92
1.882,109.421,-55.171,1748.588
1.896,109.421,-55.172,1746.857
1.911,109.421,-55.172,1746.785
1.925,109.422,-55.172,1748.218
1.939,109.422,-55.172,1745.293
1.954,109.422,-55.173,1748.359
1.968,109.422,-55.173,1745.879
1.983,109.422,-55.173,1747.863
1.997,109.422,-55.173,1747.863
2.012,109.422,-55.174,1749.544
2.026,109.422,-55.174,1751.352
2.041,109.422,-55.174,1757.804
2.055,109.422,-55.174,1756.104
2.07,109.422,-55.175,1761.881
2.084,109.422,-55.175,1764.269
2.099,109.422,-55.175,1764.269
2.113,109.423,-55.175,1767.042
2.128,109.423,-55.176,1769.974
2.142,109.423,-55.176,1773.278
2.157,109.423,-55.176,1776.221
2.171,109.423,-55.176,1783.135
2.186,109.423,-55.177,1785.516
2.2,109.423,-55.177,1790.242
2.214,109.423,-55.177,1794.057
2.229,109.423,-55.177,1800.81
2.243,109.423,-55.177,1803.752
2.258,109.423,-55.178,1803.752
2.272,109.423,-55.178,1803.752
2.287,109.424,-55.178,1809.283
2.301,109.424,-55.178,1813.238
2.316,109.424,-55.179,1816.174
2.33,109.424,-55.179,1821.406
2.345,109.424,-55.179,1824.479
2.359,109.424,-55.179,1824.479
2.374,109.424,-55.18,1823.305
2.388,109.424,-55.18,1821.541
2.403,109.424,-55.18,1820.333
2.417,109.424,-55.18,1818.832
2.432,109.424,-55.181,1818.832
2.446,109.424,-55.181,1816.976
2.461,109.424,-55.181,1814.951
2.475,109.425,-55.181,1813.166
2.489,109.425,-55.182,1811.256
2.504,109.425,-55.182,1806.934
2.518,109.425,-55.182,1807.563
2.533,109.425,-55.182,1805.868
2.547,109.425,-55.183,1803.942
2.562,109.425,-55.183,1802.319
2.576,109.425,-55.183,1801.88
2.591,109.425,-55.183,1800.961
2.605,109.425,-55.184,1798.38
2.62,109.425,-55.184,1795.204
2.634,109.425,-55.184,1793.364
2.649,109.426,-55.184,1793.935
2.663,109.426,-55.184,1792.578
2.678,109.426,-55.185,1790.7
2.692,109.426,-55.185,1788.401
2.707,109.426,-55.185,1786.774
2.721,109.426,-55.185,1785.547
2.736,109.426,-55.186,1785.547
2.75,109.426,-55.186,1782.873
2.764,109.426,-55.186,1781.68
2.779,109.426,-55.186,1779.806
2.793,109.426,-55.187,1778.128
2.808,109.426,-55.187,1777.176
2.822,109.426,-55.187,1775.348
2.837,109.427,-55.187,1773.771
2.851,109.427,-55.188,1771.772
2.866,109.427,-55.188,1770.366
2.88,109.427,-55.188,1769.771
2.895,109.427,-55.188,1768.675
2.909,109.427,-55.189,1767.287
2.924,109.427,-55.189,1767.287
2.938,109.427,-55.189,1764.763
2.953,109.427,-55.189,1763.149
2.967,109.427,-55.19,1761.892
2.982,109.427,-55.19,1760.117
2.996,109.427,-55.19,1758.42
0,109.413,-55.14,2143.074
0.014,109.413,-55.14,2143.074
0.029,109.413,-55.141,2144.165
0.043,109.413,-55.141,2144.165
0.058,109.413,-55.141,2142.684
0.072,109.413,-55.141,2136.479
0.087,109.413,-55.142,2133.801
0.101,109.413,-55.142,2137.427
0.116,109.414,-55.142,2134.988
