Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.652,89.788,-57.179,-383.336
0.666,89.788,-57.18,-384.592
0.68,89.788,-57.18,-384.626
0.695,89.788,-57.18,-385.851
0.709,89.788,-57.18,-387.892
0.724,89.788,-57.181,-388.278
0.738,89.788,-57.181,-388.457
0.753,89.788,-57.181,-390.281
0.767,89.788,-57.181,-391.579
0.782,89.788,-57.182,-391.004
0.796,89.788,-57.182,-392.539
0.811,89.788,-57.182,-392.539
0.825,89.788,-57.182,-393.47
0.84,89.788,-57.183,-396.245
0.854,89.788,-57.183,-398.971
0.869,89.788,-57.183,-402.107
0.883,89.788,-57.183,-405.641
0.898,89.788,-57.184,-409.414
0.912,89.788,-57.184,-412.037
0.927,89.788,-57.184,-415.327
0.941,89.788,-57.184,-417.679
0.956,89.788,-57.185,-419.063
0.97,89.788,-57.185,-419.063
0.985,89.788,-57.185,-420.712
0.999,89.788,-57.185,-418.951
1.013,89.788,-57.186,-417.831
1.028,89.788,-57.186,-417.437
1.042,89.788,-57.186,-416.951
1.057,89.788,-57.186,-416.557
1.071,89.788,-57.187,-416.34
1.086,89.788,-57.187,-416.34
1.1,89.788,-57.187,-414.073
1.115,89.788,-57.187,-412.342
1.129,89.788,-57.187,-412.947
1.144,89.788,-57.188,-412.894
1.158,89.788,-57.188,-412.757
1.173,89.788,-57.188,-412.067
1.187,89.788,-57.188,-411.113
1.202,89.788,-57.189,-413.226
1.216,89.788,-57.189,-410.77
1.231,89.788,-57.189,-410.27
1.245,89.788,-57.189,-410.609
1.26,89.788,-57.19,-410.907
1.274,89.788,-57.19,-410.907
1.289,89.789,-57.19,-409.613
1.303,89.789,-57.19,-407.558
1.318,89.789,-57.191,-407.781
1.332,89.789,-57.191,-406.011
1.346,89.789,-57.191,-403.353
1.361,89.789,-57.191,-403.977
1.375,89.789,-57.192,-406.003
1.39,89.789,-57.192,-406.491
1.404,89.789,-57.192,-406.17
1.419,89.789,-57.192,-405.119
1.433,89.789,-57.193,-405.119
1.448,89.789,-57.193,-403.892
1.462,89.789,-57.193,-402.283
1.477,89.789,-57.193,-400.501
1.491,89.789,-57.194,-398.674
1.506,89.789,-57.194,-397.6
1.52,89.789,-57.194,-394.746
1.535,89.789,-57.194,-391.21
1.549,89.789,-57.195,-389.909
1.564,89.789,-57.195,-390.362
1.578,89.789,-57.195,-388.375
1.593,89.789,-57.195,-386.903
1.607,89.789,-57.196,-383.346
1.622,89.789,-57.196,-379.923
1.636,89.789,-57.196,-377.976
1.651,89.789,-57.196,-376.961
1.665,89.789,-57.197,-374.805
1.679,89.789,-57.197,-371.275
1.694,89.789,-57.197,-367.442
1.708,89.789,-57.197,-364.128
1.723,89.789,-57.198,-361.512
1.737,89.789,-57.198,-361.512
1.752,89.789,-57.198,-358.896
1.766,89.789,-57.198,-358.896
1.781,89.789,-57.198,-353.863
1.795,89.789,-57.199,-351.423
1.81,89.789,-57.199,-349.467
1.824,89.789,-57.199,-348.091
1.839,89.789,-57.199,-350.459
1.853,89.789,-57.2,-343.182
1.868,89.789,-57.2,-342.382
1.882,89.789,-57.2,-342.444
1.897,89.789,-57.2,-339.405
1.911,89.789,-57.201,-338.921
1.926,89.789,-57.201,-331.709
1.94,89.789,-57.201,-328.443
1.955,89.789,-57.201,-325.459
1.969,89.79,-57.202,-322.102
1.984,89.79,-57.202,-318.383
1.998,89.79,-57.202,-315.512
2.013,89.79,-57.202,-311.869
2.027,89.79,-57.203,-308.101
2.041,89.79,-57.203,-304.571
2.056,89.79,-57.203,-308.281
2.07,89.79,-57.203,-299.881
2.085,89.79,-57.204,-301.238
2.099,89.79,-57.204,-295.62
2.114,89.79,-57.204,-293.008
