Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (4) (mean)
0.854,96.306,-56.886,1549.024
0.869,96.306,-56.886,1552.593
0.883,96.306,-56.887,1552.477
0.898,96.306,-56.887,1552.251
0.912,96.306,-56.887,1549.242
0.926,96.306,-56.887,1549.278
0.941,96.307,-56.888,1549.278
0.955,96.307,-56.888,1555.854
0.97,96.307,-56.888,1556.342
0.984,96.307,-56.888,1558.026
0.999,96.307,-56.889,1561.197
1.013,96.307,-56.889,1564.763
1.028,96.307,-56.889,1569.12
1.042,96.307,-56.889,1573.631
1.057,96.307,-56.89,1581.207
1.071,96.307,-56.89,1586.692
1.086,96.307,-56.89,1590.572
1.1,96.307,-56.89,1590.635
1.115,96.307,-56.891,1590.635
1.129,96.307,-56.891,1595.286
1.144,96.307,-56.891,1603.072
1.158,96.307,-56.891,1608.612
1.173,96.307,-56.892,1608.612
1.187,96.307,-56.892,1617.841
1.202,96.307,-56.892,1619.832
1.216,96.307,-56.892,1617.68
1.23,96.307,-56.893,1617.68
1.245,96.307,-56.893,1618.141
1.259,96.308,-56.893,1616.149
1.274,96.308,-56.893,1616.149
1.288,96.308,-56.894,1615.562
1.303,96.308,-56.894,1615.562
1.317,96.308,-56.894,1616.414
1.332,96.308,-56.894,1622.983
1.346,96.308,-56.895,1626.198
1.361,96.308,-56.895,1627.941
1.375,96.308,-56.895,1630.163
1.39,96.308,-56.895,1619.757
1.404,96.308,-56.895,1629.4
1.419,96.308,-56.896,1638.099
1.433,96.308,-56.896,1638.099
1.448,96.308,-56.896,1640.934
1.462,96.308,-56.896,1639.237
1.477,96.308,-56.897,1646.94
1.491,96.308,-56.897,1645.693
1.506,96.308,-56.897,1652.329
1.52,96.308,-56.897,1652.001
1.534,96.308,-56.898,1651.429
1.549,96.308,-56.898,1650.554
1.563,96.308,-56.898,1649.874
1.578,96.309,-56.898,1649.078
1.592,96.309,-56.899,1649.078
1.607,96.309,-56.899,1650.867
1.621,96.309,-56.899,1650.166
1.636,96.309,-56.899,1649.254
