Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.636,114.035,-56.629,2595.482
0.65,114.035,-56.629,2591.319
0.664,114.035,-56.63,2586.554
0.679,114.035,-56.63,2580.581
0.693,114.035,-56.63,2575.515
0.708,114.035,-56.63,2572.432
0.722,114.035,-56.631,2570.697
0.737,114.035,-56.631,2568.713
0.751,114.035,-56.631,2569.627
0.766,114.036,-56.631,2569.627
0.78,114.036,-56.632,2570.373
0.794,114.036,-56.632,2568.891
0.809,114.036,-56.632,2565.991
0.823,114.036,-56.632,2562.711
0.838,114.036,-56.633,2559.774
0.852,114.036,-56.633,2559.348
0.867,114.036,-56.633,2562.087
0.881,114.036,-56.633,2565.475
0.896,114.036,-56.634,2562.357
0.91,114.036,-56.634,2562.357
0.924,114.036,-56.634,2562.357
0.939,114.036,-56.634,2550.666
0.953,114.036,-56.635,2544.762
0.968,114.036,-56.635,2544.762
0.982,114.036,-56.635,2534.73
0.997,114.036,-56.635,2529.903
1.011,114.036,-56.636,2525.129
1.025,114.036,-56.636,2524.15
1.04,114.036,-56.636,2526.651
1.054,114.036,-56.636,2529.877
1.069,114.037,-56.637,2529.877
1.083,114.037,-56.637,2531.702
1.098,114.037,-56.637,2531.918
1.112,114.037,-56.637,2530.821
1.127,114.037,-56.638,2530.821
1.141,114.037,-56.638,2528.757
1.155,114.037,-56.638,2525.832
1.17,114.037,-56.638,2518.492
1.184,114.037,-56.638,2518.492
1.199,114.037,-56.639,2518.706
1.213,114.037,-56.639,2520.787
1.228,114.037,-56.639,2523.813
1.242,114.037,-56.639,2525.944
1.257,114.037,-56.64,2526.193
1.271,114.037,-56.64,2524.212
1.285,114.037,-56.64,2522.991
1.3,114.037,-56.64,2525.365
1.314,114.037,-56.641,2526.391
1.329,114.037,-56.641,2524.855
1.343,114.037,-56.641,2524.855
1.358,114.037,-56.641,2523.098
1.372,114.038,-56.642,2522.659
1.387,114.038,-56.642,2522.659
1.401,114.038,-56.642,2522.671
1.415,114.038,-56.642,2522.391
1.43,114.038,-56.643,2520.552
1.444,114.038,-56.643,2516.954
1.459,114.038,-56.643,2512.063
1.473,114.038,-56.643,2506.971
1.488,114.038,-56.644,2501.762
1.502,114.038,-56.644,2496.329
1.517,114.038,-56.644,2491.23
1.531,114.038,-56.644,2486.598
1.545,114.038,-56.645,2490.888
1.56,114.038,-56.645,2489.51
1.574,114.038,-56.645,2489.51
1.589,114.038,-56.645,2489.991
1.603,114.038,-56.646,2489.934
1.618,114.038,-56.646,2490.442
1.632,114.038,-56.646,2490.687
1.647,114.038,-56.646,2492.125
1.661,114.038,-56.647,2494.616
1.675,114.039,-56.647,2493.57
1.69,114.039,-56.647,2497.238
1.704,114.039,-56.647,2497.218
1.719,114.039,-56.647,2494.759
1.733,114.039,-56.648,2495.289
1.748,114.039,-56.648,2496.481
1.762,114.039,-56.648,2499.931
1.777,114.039,-56.648,2502.874
1.791,114.039,-56.649,2505.203
1.805,114.039,-56.649,2505.203
1.82,114.039,-56.649,2505.933
1.834,114.039,-56.649,2504.26
1.849,114.039,-56.65,2504.26
1.863,114.039,-56.65,2507.051
1.878,114.039,-56.65,2508.871
1.892,114.039,-56.65,2509.262
1.907,114.039,-56.651,2506.532
1.921,114.039,-56.651,2504.215
1.935,114.039,-56.651,2501.273
1.95,114.039,-56.651,2495.995
1.964,114.039,-56.652,2495.995
1.979,114.04,-56.652,2491.054
