Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.099,114.029,-56.654,2463.167
2.113,114.029,-56.654,2462.685
2.128,114.029,-56.655,2462.57
2.142,114.029,-56.655,2462.57
2.156,114.029,-56.655,2458.646
2.171,114.029,-56.655,2456.521
2.185,114.029,-56.656,2457.165
2.2,114.029,-56.656,2457.832
2.214,114.029,-56.656,2456.02
2.229,114.029,-56.656,2454.231
2.243,114.029,-56.657,2451.211
2.258,114.029,-56.657,2447.062
2.272,114.029,-56.657,2443.043
2.287,114.029,-56.657,2443.043
2.301,114.029,-56.658,2439.454
2.316,114.03,-56.658,2437.245
2.33,114.03,-56.658,2436.426
2.345,114.03,-56.658,2436.426
2.359,114.03,-56.659,2441.974
2.374,114.03,-56.659,2438.535
2.388,114.03,-56.659,2437.422
2.403,114.03,-56.659,2438.872
2.417,114.03,-56.659,2440.936
2.431,114.03,-56.66,2441.973
2.446,114.03,-56.66,2441.973
2.46,114.03,-56.66,2445.918
2.475,114.03,-56.66,2451.037
2.489,114.03,-56.661,2456.01
2.504,114.03,-56.661,2457.531
2.518,114.03,-56.661,2457.819
2.533,114.03,-56.661,2458.506
2.547,114.03,-56.662,2457.847
2.562,114.03,-56.662,2454.943
2.576,114.03,-56.662,2451.432
2.591,114.03,-56.662,2449.549
2.605,114.03,-56.663,2449.549
2.62,114.03,-56.663,2450.335
2.634,114.031,-56.663,2448.579
2.649,114.031,-56.663,2446.414
2.663,114.031,-56.664,2447.821
2.677,114.031,-56.664,2445.83
2.692,114.031,-56.664,2444.43
2.706,114.031,-56.664,2441.562
2.721,114.031,-56.665,2437.64
2.735,114.031,-56.665,2436.06
2.75,114.031,-56.665,2437.005
2.764,114.031,-56.665,2437.005
2.779,114.031,-56.666,2433.994
2.793,114.031,-56.666,2435.212
2.808,114.031,-56.666,2432.42
2.822,114.031,-56.666,2431.619
2.837,114.031,-56.667,2432.959
2.851,114.031,-56.667,2430.85
2.866,114.031,-56.667,2429.07
2.88,114.031,-56.667,2427.2
2.895,114.031,-56.668,2425.439
2.909,114.031,-56.668,2422.379
2.924,114.031,-56.668,2422.379
2.938,114.031,-56.668,2419.931
2.952,114.031,-56.669,2417.965
2.967,114.032,-56.669,2415.243
2.981,114.032,-56.669,2413.229
2.996,114.032,-56.669,2409.913
3.01,114.032,-56.669,2407.714
3.025,114.032,-56.67,2406.381
3.039,114.032,-56.67,2405.342
3.054,114.032,-56.67,2402.754
3.068,114.032,-56.67,2402.754
3.083,114.032,-56.671,2401.131
0,114.023,-56.619,2717.062
0.014,114.023,-56.619,2717.247
0.029,114.023,-56.619,2715.514
0.043,114.023,-56.619,2714.271
0.058,114.023,-56.619,2712.724
0.072,114.023,-56.62,2711.018
0.087,114.024,-56.62,2709.517
0.101,114.024,-56.62,2695.804
0.116,114.024,-56.62,2678.024
0.13,114.024,-56.621,2659.614
0.145,114.024,-56.621,2642.155
0.159,114.024,-56.621,2627.185
0.174,114.024,-56.621,2626.615
0.188,114.024,-56.622,2616.59
0.203,114.024,-56.622,2616.59
0.217,114.024,-56.622,2606.495
0.232,114.024,-56.622,2593.488
0.246,114.024,-56.623,2587.855
0.261,114.024,-56.623,2582.395
0.275,114.024,-56.623,2577.668
0.289,114.024,-56.623,2574.609
0.304,114.024,-56.624,2576.242
0.318,114.024,-56.624,2576.242
0.333,114.024,-56.624,2576.326
0.347,114.024,-56.624,2583.737
0.362,114.024,-56.625,2587.002
0.376,114.024,-56.625,2587.795
0.391,114.024,-56.625,2587.201
0.405,114.025,-56.625,2587.291
0.42,114.025,-56.626,2589.035
0.434,114.025,-56.626,2592.7
