Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.95,114.049,-56.651,2530.602
1.964,114.049,-56.651,2529.566
1.978,114.049,-56.651,2531.197
1.993,114.049,-56.651,2529.833
2.007,114.049,-56.652,2531.004
2.022,114.049,-56.652,2533.269
2.036,114.049,-56.652,2535.19
2.051,114.049,-56.652,2537.291
2.065,114.049,-56.652,2535.015
2.079,114.049,-56.653,2537.769
2.094,114.049,-56.653,2538.723
2.108,114.049,-56.653,2541.114
2.123,114.049,-56.653,2544.707
2.137,114.049,-56.654,2548.179
2.152,114.05,-56.654,2548.76
2.166,114.05,-56.654,2556.202
2.181,114.05,-56.654,2556.697
2.195,114.05,-56.655,2559.782
2.209,114.05,-56.655,2561.712
2.224,114.05,-56.655,2560.703
2.238,114.05,-56.655,2556.63
2.253,114.05,-56.656,2559.04
2.267,114.05,-56.656,2557.149
2.282,114.05,-56.656,2556.719
2.296,114.05,-56.656,2555.687
2.311,114.05,-56.657,2554.771
2.325,114.05,-56.657,2552.385
2.339,114.05,-56.657,2552.385
2.354,114.05,-56.657,2555.238
2.368,114.05,-56.658,2555.398
2.383,114.05,-56.658,2557.878
2.397,114.05,-56.658,2558.079
2.412,114.05,-56.658,2557.578
2.426,114.05,-56.659,2554.041
2.441,114.05,-56.659,2556.81
2.455,114.05,-56.659,2556.482
2.469,114.051,-56.659,2559.09
2.484,114.051,-56.66,2558.044
2.498,114.051,-56.66,2555.41
2.513,114.051,-56.66,2557.865
2.527,114.051,-56.66,2556.69
2.542,114.051,-56.661,2553.27
2.556,114.051,-56.661,2555.897
2.57,114.051,-56.661,2554.123
2.585,114.051,-56.661,2549.606
2.599,114.051,-56.661,2550.608
2.614,114.051,-56.662,2548.814
2.628,114.051,-56.662,2547.289
2.643,114.051,-56.662,2545.398
2.657,114.051,-56.662,2545.398
2.672,114.051,-56.663,2543.782
2.686,114.051,-56.663,2539.626
2.7,114.051,-56.663,2542.667
2.715,114.051,-56.663,2540.662
2.729,114.051,-56.664,2540.662
2.744,114.051,-56.664,2535.998
2.758,114.051,-56.664,2533.509
2.773,114.051,-56.664,2530.832
2.787,114.052,-56.665,2528.59
2.802,114.052,-56.665,2528.59
2.816,114.052,-56.665,2525.755
2.83,114.052,-56.665,2523.328
2.845,114.052,-56.666,2523.328
2.859,114.052,-56.666,2518.805
2.874,114.052,-56.666,2515.714
2.888,114.052,-56.666,2512.922
2.903,114.052,-56.667,2509.049
2.917,114.052,-56.667,2506.385
2.932,114.052,-56.667,2505.336
2.946,114.052,-56.667,2501.855
2.96,114.052,-56.668,2501.855
2.975,114.052,-56.668,2498.396
2.989,114.052,-56.668,2495.214
3.004,114.052,-56.668,2493.142
3.018,114.052,-56.669,2488.857
3.033,114.052,-56.669,2485.689
3.047,114.052,-56.669,2482.693
