Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
0.767,109.363,-55.158,1730.126
0.782,109.363,-55.158,1725.941
0.796,109.363,-55.158,1725.909
0.811,109.363,-55.158,1725.909
0.825,109.363,-55.159,1731.411
0.84,109.363,-55.159,1731.411
0.854,109.363,-55.159,1728.648
0.868,109.363,-55.159,1730.971
0.883,109.363,-55.16,1725.477
0.897,109.363,-55.16,1725.477
0.912,109.363,-55.16,1728.018
0.926,109.363,-55.16,1715.346
0.941,109.364,-55.161,1718.964
0.955,109.364,-55.161,1713.109
0.97,109.364,-55.161,1714.207
0.984,109.364,-55.161,1721.942
0.999,109.364,-55.162,1711.203
1.013,109.364,-55.162,1711.171
1.028,109.364,-55.162,1712.866
1.042,109.364,-55.162,1717.472
1.057,109.364,-55.163,1721.381
1.071,109.364,-55.163,1716.746
1.086,109.364,-55.163,1721.585
1.1,109.364,-55.163,1727.868
1.115,109.364,-55.163,1733.406
1.129,109.365,-55.164,1738.408
1.143,109.365,-55.164,1739.542
1.158,109.365,-55.164,1739.542
1.172,109.365,-55.164,1750.816
1.187,109.365,-55.165,1755.649
1.201,109.365,-55.165,1755.649
1.216,109.365,-55.165,1758.104
1.23,109.365,-55.165,1761.308
1.245,109.365,-55.166,1765.802
1.259,109.365,-55.166,1769.211
1.274,109.365,-55.166,1771.147
1.288,109.365,-55.166,1774.153
1.303,109.366,-55.167,1778.334
1.317,109.366,-55.167,1781.154
1.332,109.366,-55.167,1780.182
1.346,109.366,-55.167,1778.867
1.361,109.366,-55.168,1779.952
1.375,109.366,-55.168,1778.457
1.39,109.366,-55.168,1777.184
1.404,109.366,-55.168,1775.762
1.419,109.366,-55.169,1775.762
1.433,109.366,-55.169,1775.755
1.447,109.366,-55.169,1771.96
1.462,109.366,-55.169,1771.822
1.476,109.366,-55.169,1769.303
1.491,109.367,-55.17,1767.523
1.505,109.367,-55.17,1769.842
1.52,109.367,-55.17,1768.839
1.534,109.367,-55.17,1767.643
1.549,109.367,-55.171,1766.041
1.563,109.367,-55.171,1764.452
1.578,109.367,-55.171,1765.334
1.592,109.367,-55.171,1762.829
1.607,109.367,-55.172,1761.566
1.621,109.367,-55.172,1760.056
1.636,109.367,-55.172,1758.757
1.65,109.367,-55.172,1757.562
1.665,109.368,-55.173,1758.658
