Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
1.679,89.772,-57.197,-427.096
1.693,89.772,-57.197,-423.003
1.708,89.772,-57.198,-423.003
1.722,89.772,-57.198,-418.836
1.737,89.772,-57.198,-416.055
1.751,89.772,-57.198,-411.143
1.766,89.772,-57.199,-407.111
1.78,89.772,-57.199,-401.45
1.795,89.772,-57.199,-397.265
1.809,89.772,-57.199,-393.246
1.824,89.772,-57.2,-388.899
1.838,89.772,-57.2,-386.375
1.852,89.772,-57.2,-389.623
1.867,89.772,-57.2,-388.928
1.881,89.772,-57.201,-391.771
1.896,89.772,-57.201,-390.053
1.91,89.772,-57.201,-385.406
1.925,89.772,-57.201,-379.509
1.939,89.772,-57.202,-374.852
1.954,89.772,-57.202,-374.128
1.968,89.772,-57.202,-373.564
1.983,89.772,-57.202,-373.035
1.997,89.772,-57.202,-371.729
2.012,89.772,-57.203,-371.193
2.026,89.772,-57.203,-371.435
2.041,89.772,-57.203,-367.055
2.055,89.772,-57.203,-366.945
2.07,89.772,-57.204,-366.508
2.084,89.772,-57.204,-367.376
2.098,89.772,-57.204,-365.256
2.113,89.772,-57.204,-362.477
2.127,89.772,-57.205,-359.733
2.142,89.772,-57.205,-357.744
2.156,89.772,-57.205,-356.295
2.171,89.772,-57.205,-356.295
2.185,89.772,-57.206,-352.526
2.2,89.772,-57.206,-356.83
2.214,89.772,-57.206,-360.643
2.229,89.772,-57.206,-364.968
2.243,89.772,-57.207,-368.578
2.258,89.772,-57.207,-371.284
2.272,89.772,-57.207,-370.56
2.287,89.772,-57.207,-375.434
2.301,89.772,-57.208,-377.392
2.316,89.772,-57.208,-377.344
2.33,89.773,-57.208,-377.344
2.345,89.773,-57.208,-374.896
2.359,89.773,-57.209,-372.561
2.373,89.773,-57.209,-372.001
2.388,89.773,-57.209,-375.416
2.402,89.773,-57.209,-377.392
2.417,89.773,-57.21,-379.608
2.431,89.773,-57.21,-381.156
2.446,89.773,-57.21,-383.821
2.46,89.773,-57.21,-386.393
2.475,89.773,-57.211,-389.1
2.489,89.773,-57.211,-389.1
2.504,89.773,-57.211,-391.36
2.518,89.773,-57.211,-393.47
2.533,89.773,-57.212,-394.332
2.547,89.773,-57.212,-393.869
2.562,89.773,-57.212,-392.841
2.576,89.773,-57.212,-392.438
2.591,89.773,-57.213,-392.115
2.605,89.773,-57.213,-387.335
2.619,89.773,-57.213,-391.116
2.634,89.773,-57.213,-391.116
2.648,89.773,-57.214,-390.963
2.663,89.773,-57.214,-390.819
2.677,89.773,-57.214,-386.494
2.692,89.773,-57.214,-390.598
2.706,89.773,-57.214,-391.472
2.721,89.773,-57.215,-391.552
2.735,89.773,-57.215,-389.672
2.75,89.773,-57.215,-385.74
2.764,89.773,-57.215,-380.896
2.779,89.773,-57.216,-375.859
2.793,89.773,-57.216,-375.859
2.808,89.773,-57.216,-369.928
2.822,89.773,-57.216,-363.904
2.837,89.773,-57.217,-357.794
2.851,89.773,-57.217,-352.45
2.866,89.773,-57.217,-347.34
2.88,89.773,-57.217,-343.125
2.894,89.773,-57.218,-339.345
2.909,89.773,-57.218,-336.287
2.923,89.773,-57.218,-332.89
2.938,89.773,-57.218,-330.24
2.952,89.773,-57.219,-330.24
2.967,89.773,-57.219,-329.602
2.981,89.773,-57.219,-329.975
2.996,89.773,-57.219,-331.512
3.01,89.773,-57.22,-330.615
3.025,89.773,-57.22,-328.555
3.039,89.773,-57.22,-328.118
3.054,89.773,-57.22,-329.997
3.068,89.773,-57.221,-329.611
3.083,89.773,-57.221,-331.212
3.097,89.773,-57.221,-330.738
3.112,89.773,-57.221,-331.797
3.126,89.773,-57.222,-332.56
3.14,89.773,-57.222,-333.388
3.155,89.773,-57.222,-334.349
3.169,89.774,-57.222,-336.01
3.184,89.774,-57.223,-336.955
3.198,89.774,-57.223,-336.955
3.213,89.774,-57.223,-339.81
3.227,89.774,-57.223,-341.567
3.242,89.774,-57.224,-342.892
3.256,89.774,-57.224,-342.892
3.271,89.774,-57.224,-345.828
0,89.772,-57.169,-225.89
0.014,89.772,-57.169,-226.756
0.029,89.772,-57.169,-227.726
0.043,89.772,-57.169,-228.631
0.058,89.772,-57.17,-229.518
0.072,89.772,-57.17,-230.405
0.087,89.772,-57.17,-231.535
0.101,89.772,-57.17,-232.487
0.116,89.772,-57.171,-233.301
0.13,89.772,-57.171,-234.25
0.145,89.772,-57.171,-235.36
0.159,89.772,-57.171,-235.36
0.174,89.772,-57.172,-239.967
0.188,89.772,-57.172,-255.316
0.203,89.772,-57.172,-271.766
0.217,89.772,-57.172,-284.976
0.232,89.772,-57.173,-298.009
0.246,89.772,-57.173,-312.175
0.261,89.772,-57.173,-327.546
0.275,89.772,-57.173,-341.781
0.289,89.772,-57.174,-356.556
0.304,89.772,-57.174,-371.081
0.318,89.772,-57.174,-371.081
0.333,89.772,-57.174,-381.022
0.347,89.772,-57.175,-385.442
0.362,89.772,-57.175,-387.01
0.376,89.772,-57.175,-389.138
0.391,89.772,-57.175,-389.937
0.405,89.772,-57.176,-391.55
0.42,89.772,-57.176,-391.502
0.434,89.772,-57.176,-391.927
0.449,89.772,-57.176,-392.903
0.463,89.772,-57.177,-392.394
0.478,89.772,-57.177,-392.394
0.492,89.772,-57.177,-394.377
0.507,89.772,-57.177,-399.078
0.521,89.772,-57.178,-400.82
0.536,89.772,-57.178,-398.67
0.55,89.772,-57.178,-403.702
0.564,89.772,-57.178,-403.098
0.579,89.772,-57.179,-404.795
0.593,89.772,-57.179,-405.572
0.608,89.772,-57.179,-408.788
0.622,89.772,-57.179,-406.477
0.637,89.772,-57.179,-408.677
0.651,89.772,-57.18,-408.762
0.666,89.772,-57.18,-413.734
0.68,89.772,-57.18,-419.384
0.695,89.772,-57.18,-421.868
0.709,89.772,-57.181,-423.25
0.724,89.772,-57.181,-424.821
