Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.29,89.764,-57.174,-377.69
0.304,89.764,-57.175,-380.863
0.319,89.764,-57.175,-380.042
0.333,89.764,-57.175,-377.698
0.348,89.764,-57.175,-375.477
0.362,89.764,-57.176,-373.553
0.377,89.765,-57.176,-372.446
0.391,89.765,-57.176,-369.168
0.406,89.765,-57.176,-365.789
0.42,89.765,-57.177,-361.601
0.435,89.765,-57.177,-361.601
0.449,89.765,-57.177,-358.901
0.463,89.765,-57.177,-356.586
0.478,89.765,-57.178,-358.399
0.492,89.765,-57.178,-356.997
0.507,89.765,-57.178,-359.751
0.521,89.765,-57.178,-358.98
0.536,89.765,-57.179,-358.681
0.55,89.765,-57.179,-361.554
0.565,89.765,-57.179,-366.467
0.579,89.765,-57.179,-366.467
0.594,89.765,-57.18,-370.299
0.608,89.765,-57.18,-373.558
0.623,89.765,-57.18,-376.43
0.637,89.765,-57.18,-376.43
0.652,89.765,-57.181,-382.106
0.666,89.765,-57.181,-385.283
0.681,89.765,-57.181,-388.347
0.695,89.765,-57.181,-390.763
0.71,89.765,-57.182,-391.602
0.724,89.765,-57.182,-391.97
0.739,89.765,-57.182,-391.97
0.753,89.765,-57.182,-393.919
0.768,89.765,-57.183,-398.34
0.782,89.765,-57.183,-401.809
0.797,89.765,-57.183,-404.466
0.811,89.765,-57.183,-404.466
0.826,89.765,-57.184,-408.157
0.84,89.765,-57.184,-410.219
0.855,89.765,-57.184,-412.167
0.869,89.765,-57.184,-414.242
0.884,89.765,-57.184,-415.633
0.898,89.765,-57.185,-415.633
0.913,89.765,-57.185,-417.336
0.927,89.765,-57.185,-417.792
0.941,89.765,-57.185,-416.002
0.956,89.765,-57.186,-417.205
0.97,89.766,-57.186,-412
0.985,89.766,-57.186,-413.342
0.999,89.766,-57.186,-414.986
1.014,89.766,-57.187,-409.512
1.028,89.766,-57.187,-411.017
1.043,89.766,-57.187,-411.017
1.057,89.766,-57.187,-412.111
1.072,89.766,-57.188,-412.959
1.086,89.766,-57.188,-415.328
1.101,89.766,-57.188,-415.095
1.115,89.766,-57.188,-411.255
1.13,89.766,-57.189,-410.973
1.144,89.766,-57.189,-410.554
1.159,89.766,-57.189,-409.705
1.173,89.766,-57.189,-408.392
1.188,89.766,-57.19,-408.784
1.202,89.766,-57.19,-408.784
1.217,89.766,-57.19,-411.459
1.231,89.766,-57.19,-412.236
1.246,89.766,-57.191,-408.871
1.26,89.766,-57.191,-417.664
1.275,89.766,-57.191,-419.023
1.289,89.766,-57.191,-419.76
1.304,89.766,-57.192,-420.883
1.318,89.766,-57.192,-421.252
1.333,89.766,-57.192,-421.249
1.347,89.766,-57.192,-421.236
1.362,89.766,-57.193,-421.236
1.376,89.766,-57.193,-412.215
1.39,89.766,-57.193,-420.152
1.405,89.766,-57.193,-418.846
1.419,89.766,-57.194,-417.396
1.434,89.766,-57.194,-415.666
1.448,89.766,-57.194,-413.664
1.463,89.766,-57.194,-411.694
1.477,89.766,-57.195,-410.303
1.492,89.766,-57.195,-410.677
1.506,89.766,-57.195,-414.663
1.521,89.766,-57.195,-415.34
1.535,89.766,-57.196,-415.176
1.55,89.766,-57.196,-415.176
1.564,89.767,-57.196,-412.102
1.579,89.767,-57.196,-409.588
1.593,89.767,-57.196,-406.515
1.608,89.767,-57.197,-403.005
1.622,89.767,-57.197,-399.359
1.637,89.767,-57.197,-389.649
1.651,89.767,-57.197,-393.278
1.666,89.767,-57.198,-393.278
1.68,89.767,-57.198,-390.713
1.695,89.767,-57.198,-387.625
1.709,89.767,-57.198,-383.953
1.724,89.767,-57.199,-380.288
1.738,89.767,-57.199,-377.013
1.753,89.767,-57.199,-377.393
1.767,89.767,-57.199,-375.314
1.782,89.767,-57.2,-373.132
1.796,89.767,-57.2,-371.989
1.811,89.767,-57.2,-370.914
1.825,89.767,-57.2,-364.139
1.84,89.767,-57.201,-368.561
1.854,89.767,-57.201,-365.499
1.868,89.767,-57.201,-362.105
1.883,89.767,-57.201,-358.63
1.897,89.767,-57.202,-356.781
1.912,89.767,-57.202,-356.183
1.926,89.767,-57.202,-356.092
1.941,89.767,-57.202,-356.181
1.955,89.767,-57.203,-355.336
1.97,89.767,-57.203,-353.269
1.984,89.767,-57.203,-346.872
1.999,89.767,-57.203,-351.727
2.013,89.767,-57.204,-349.261
2.028,89.767,-57.204,-344.936
2.042,89.767,-57.204,-340.807
2.057,89.767,-57.204,-337.302
2.071,89.767,-57.205,-333.039
2.086,89.767,-57.205,-332.342
2.1,89.767,-57.205,-331.265
2.115,89.767,-57.205,-330.869
2.129,89.767,-57.206,-330.869
2.144,89.768,-57.206,-331.592
2.158,89.768,-57.206,-333.309
