Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.141,114.071,-56.636,2608.904
1.156,114.071,-56.636,2610.023
1.17,114.071,-56.636,2606.827
1.184,114.071,-56.637,2606.827
1.199,114.071,-56.637,2604.14
1.213,114.071,-56.637,2601.638
1.228,114.071,-56.637,2600.117
1.242,114.071,-56.638,2598.497
1.257,114.071,-56.638,2593.743
1.271,114.071,-56.638,2588.956
1.285,114.071,-56.638,2585.615
1.3,114.071,-56.639,2586.383
1.314,114.071,-56.639,2586.369
1.329,114.071,-56.639,2587.48
1.343,114.071,-56.639,2591.432
1.358,114.071,-56.64,2589.085
1.372,114.072,-56.64,2591.434
1.387,114.072,-56.64,2596.997
1.401,114.072,-56.64,2597.627
1.415,114.072,-56.641,2600.941
1.43,114.072,-56.641,2595.709
1.444,114.072,-56.641,2597.095
1.459,114.072,-56.641,2599.145
1.473,114.072,-56.642,2601.336
1.488,114.072,-56.642,2601.336
1.502,114.072,-56.642,2600.217
1.517,114.072,-56.642,2600.217
1.531,114.072,-56.643,2589.812
1.545,114.072,-56.643,2584.655
1.56,114.072,-56.643,2587.754
1.574,114.072,-56.643,2581.8
1.589,114.072,-56.644,2584.287
1.603,114.072,-56.644,2584.287
1.618,114.072,-56.644,2584.415
1.632,114.072,-56.644,2587.351
1.647,114.072,-56.644,2587.351
1.661,114.073,-56.645,2592.039
1.675,114.073,-56.645,2596.833
1.69,114.073,-56.645,2600.142
1.704,114.073,-56.645,2602.47
1.719,114.073,-56.646,2605.624
1.733,114.073,-56.646,2609.128
1.748,114.073,-56.646,2612.539
1.762,114.073,-56.646,2610.869
1.777,114.073,-56.647,2616.747
1.791,114.073,-56.647,2620.718
1.805,114.073,-56.647,2620.123
1.82,114.073,-56.647,2627.186
1.834,114.073,-56.648,2630.42
1.849,114.073,-56.648,2630.42
1.863,114.073,-56.648,2638.445
1.878,114.073,-56.648,2642.515
1.892,114.073,-56.649,2645.344
1.907,114.073,-56.649,2646.782
1.921,114.073,-56.649,2645.649
1.935,114.073,-56.649,2645.067
1.95,114.073,-56.65,2645.067
1.964,114.074,-56.65,2644.367
1.979,114.074,-56.65,2643.676
1.993,114.074,-56.65,2643.406
2.008,114.074,-56.651,2644.066
2.022,114.074,-56.651,2643.341
2.037,114.074,-56.651,2642.648
2.051,114.074,-56.651,2641.901
2.065,114.074,-56.652,2640.788
2.08,114.074,-56.652,2641.88
