Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.043,114.012,-56.62,2705.059
0.058,114.012,-56.62,2703.36
0.072,114.012,-56.62,2702.068
0.087,114.012,-56.62,2700.741
0.101,114.012,-56.621,2699.073
0.116,114.012,-56.621,2697.327
0.13,114.012,-56.621,2685.546
0.145,114.012,-56.621,2685.546
0.159,114.012,-56.622,2668.275
0.174,114.012,-56.622,2668.275
0.188,114.012,-56.622,2631.6
0.203,114.012,-56.622,2635.596
0.217,114.012,-56.623,2618.043
0.232,114.012,-56.623,2598.529
0.246,114.012,-56.623,2592.961
0.261,114.012,-56.623,2590.892
0.275,114.012,-56.624,2592.367
0.289,114.012,-56.624,2592.367
0.304,114.012,-56.624,2593.574
0.318,114.012,-56.624,2599.958
0.333,114.013,-56.625,2605.426
0.347,114.013,-56.625,2610.15
0.362,114.013,-56.625,2614.733
0.376,114.013,-56.625,2616.812
0.391,114.013,-56.625,2615.248
0.405,114.013,-56.626,2611.741
0.42,114.013,-56.626,2608.292
0.434,114.013,-56.626,2604.783
0.449,114.013,-56.626,2604.783
0.463,114.013,-56.627,2601.586
0.478,114.013,-56.627,2600.977
0.492,114.013,-56.627,2603.068
0.507,114.013,-56.627,2601.968
0.521,114.013,-56.628,2598.295
0.535,114.013,-56.628,2594.648
0.55,114.013,-56.628,2594.648
0.564,114.013,-56.628,2594.372
0.579,114.013,-56.629,2593.967
0.593,114.013,-56.629,2593.967
0.608,114.013,-56.629,2591.773
0.622,114.013,-56.629,2590.152
0.637,114.013,-56.63,2590.368
0.651,114.014,-56.63,2587.6
0.666,114.014,-56.63,2581.568
0.68,114.014,-56.63,2575.753
0.695,114.014,-56.631,2570.055
0.709,114.014,-56.631,2563.483
0.724,114.014,-56.631,2556.862
0.738,114.014,-56.631,2550.36
0.753,114.014,-56.632,2550.36
0.767,114.014,-56.632,2545.277
0.782,114.014,-56.632,2539.379
0.796,114.014,-56.632,2533.448
0.81,114.014,-56.633,2528.841
0.825,114.014,-56.633,2522.834
0.839,114.014,-56.633,2522.834
0.854,114.014,-56.633,2517.806
0.868,114.014,-56.634,2517.317
0.883,114.014,-56.634,2520.066
0.897,114.014,-56.634,2520.066
0.912,114.014,-56.634,2516.575
0.926,114.014,-56.635,2515.285
0.941,114.014,-56.635,2514.193
0.955,114.014,-56.635,2515.905
0.97,114.014,-56.635,2514.947
0.984,114.015,-56.635,2514.322
0.999,114.015,-56.636,2514.622
1.013,114.015,-56.636,2515.702
1.028,114.015,-56.636,2516.017
1.042,114.015,-56.636,2516.635
1.056,114.015,-56.637,2516.23
1.071,114.015,-56.637,2516.23
1.085,114.015,-56.637,2510.332
1.1,114.015,-56.637,2503.752
1.114,114.015,-56.638,2495.562
1.129,114.015,-56.638,2489.033
1.143,114.015,-56.638,2483.448
1.158,114.015,-56.638,2477.379
1.172,114.015,-56.639,2472.226
1.187,114.015,-56.639,2468.105
1.201,114.015,-56.639,2463.943
1.216,114.015,-56.639,2465.66
1.23,114.015,-56.64,2465.66
1.245,114.015,-56.64,2469.014
1.259,114.015,-56.64,2470.396
1.274,114.015,-56.64,2469.652
1.288,114.015,-56.641,2467.436
1.303,114.016,-56.641,2465.766
1.317,114.016,-56.641,2464.235
1.331,114.016,-56.641,2462.069
1.346,114.016,-56.642,2460.865
1.36,114.016,-56.642,2462.125
1.375,114.016,-56.642,2462.125
1.389,114.016,-56.642,2466.623
1.404,114.016,-56.643,2471.547
1.418,114.016,-56.643,2476.36
1.433,114.016,-56.643,2480.747
1.447,114.016,-56.643,2484.995
1.462,114.016,-56.644,2487.512
1.476,114.016,-56.644,2487.042
1.491,114.016,-56.644,2484.982
1.505,114.016,-56.644,2483.158
1.52,114.016,-56.644,2483.122
1.534,114.016,-56.645,2483.122
1.549,114.016,-56.645,2481.617
1.563,114.016,-56.645,2483.829
1.577,114.016,-56.645,2482.259
1.592,114.016,-56.646,2481.439
1.606,114.016,-56.646,2479.448
1.621,114.016,-56.646,2477.29
1.635,114.017,-56.646,2475.708
1.65,114.017,-56.647,2474.355
1.664,114.017,-56.647,2473.252
1.679,114.017,-56.647,2473.252
1.693,114.017,-56.647,2473.989
1.708,114.017,-56.648,2471.903
1.722,114.017,-56.648,2466.397
1.737,114.017,-56.648,2460.361
1.751,114.017,-56.648,2454.199
1.766,114.017,-56.649,2448.696
1.78,114.017,-56.649,2444.494
1.795,114.017,-56.649,2446.95
1.809,114.017,-56.649,2451.856
1.824,114.017,-56.65,2456.113
1.838,114.017,-56.65,2456.113
1.852,114.017,-56.65,2459.706
1.867,114.017,-56.65,2463.257
1.881,114.017,-56.651,2465.125
1.896,114.017,-56.651,2464.898
1.91,114.017,-56.651,2465.319
1.925,114.017,-56.651,2464.795
1.939,114.017,-56.652,2462.15
1.954,114.018,-56.652,2457.49
1.968,114.018,-56.652,2452.089
1.983,114.018,-56.652,2452.089
1.997,114.018,-56.653,2446.801
2.012,114.018,-56.653,2441.779
2.026,114.018,-56.653,2437.606
2.041,114.018,-56.653,2436.081
2.055,114.018,-56.654,2435.474
2.07,114.018,-56.654,2435.776
2.084,114.018,-56.654,2434.323
2.099,114.018,-56.654,2434.177
2.113,114.018,-56.654,2434.177
2.127,114.018,-56.655,2428.172
2.142,114.018,-56.655,2429.187
2.156,114.018,-56.655,2424.643
2.171,114.018,-56.655,2426.787
2.185,114.018,-56.656,2423.352
2.2,114.018,-56.656,2421.482
2.214,114.018,-56.656,2424.98
