Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.347,114.002,-56.625,2580.216
0.362,114.002,-56.625,2582.75
0.376,114.002,-56.625,2587.408
0.391,114.002,-56.625,2592.957
0.405,114.002,-56.626,2600.163
0.42,114.002,-56.626,2605.771
0.434,114.002,-56.626,2608.956
0.449,114.002,-56.626,2609.335
0.463,114.002,-56.627,2612.067
0.478,114.002,-56.627,2615.498
0.492,114.002,-56.627,2618.181
0.506,114.002,-56.627,2616.774
0.521,114.002,-56.628,2613.201
0.535,114.002,-56.628,2610.827
0.55,114.002,-56.628,2606.827
0.564,114.002,-56.628,2606.827
0.579,114.002,-56.629,2601.836
0.593,114.002,-56.629,2601.836
0.608,114.002,-56.629,2599.573
0.622,114.002,-56.629,2594.847
0.637,114.003,-56.63,2590.636
0.651,114.003,-56.63,2586.956
0.666,114.003,-56.63,2585.533
0.68,114.003,-56.63,2587.598
0.695,114.003,-56.631,2586.122
0.709,114.003,-56.631,2580.156
0.724,114.003,-56.631,2573.603
0.738,114.003,-56.631,2567.527
0.752,114.003,-56.632,2567.527
0.767,114.003,-56.632,2561.843
0.781,114.003,-56.632,2556.074
0.796,114.003,-56.632,2549.817
0.81,114.003,-56.633,2543.893
0.825,114.003,-56.633,2539.06
0.839,114.003,-56.633,2534.588
0.854,114.003,-56.633,2529.5
0.868,114.003,-56.634,2529.705
0.883,114.003,-56.634,2518.561
0.897,114.003,-56.634,2518.561
0.912,114.003,-56.634,2511.766
0.926,114.003,-56.635,2506.818
0.941,114.003,-56.635,2501.286
0.955,114.003,-56.635,2497.43
0.97,114.004,-56.635,2497.43
0.984,114.004,-56.635,2495.332
0.998,114.004,-56.636,2499.257
1.013,114.004,-56.636,2504.172
1.027,114.004,-56.636,2509.066
1.042,114.004,-56.636,2513.109
1.056,114.004,-56.637,2513.109
1.071,114.004,-56.637,2516.211
1.085,114.004,-56.637,2516.503
1.1,114.004,-56.637,2517.447
1.114,114.004,-56.638,2519.071
1.129,114.004,-56.638,2516.279
1.143,114.004,-56.638,2511.575
1.158,114.004,-56.638,2505.727
1.172,114.004,-56.639,2500.456
1.187,114.004,-56.639,2493.545
1.201,114.004,-56.639,2486.993
1.216,114.004,-56.639,2486.993
1.23,114.004,-56.64,2480.795
1.244,114.004,-56.64,2474.755
1.259,114.004,-56.64,2470.821
1.273,114.004,-56.64,2464.157
1.288,114.004,-56.641,2461.556
1.302,114.005,-56.641,2461.239
1.317,114.005,-56.641,2464.388
1.331,114.005,-56.641,2462.732
1.346,114.005,-56.642,2462.644
1.36,114.005,-56.642,2463.029
1.375,114.005,-56.642,2459.97
1.389,114.005,-56.642,2458.54
1.404,114.005,-56.643,2456.367
1.418,114.005,-56.643,2453.704
1.433,114.005,-56.643,2451.709
1.447,114.005,-56.643,2451.543
1.462,114.005,-56.644,2452.744
1.476,114.005,-56.644,2454.905
1.49,114.005,-56.644,2458.197
1.505,114.005,-56.644,2462.635
1.519,114.005,-56.644,2462.635
1.534,114.005,-56.645,2466.451
1.548,114.005,-56.645,2469.975
1.563,114.005,-56.645,2468.476
1.577,114.005,-56.645,2468.52
1.592,114.005,-56.646,2466.29
1.606,114.005,-56.646,2462.682
1.621,114.005,-56.646,2458.492
1.635,114.006,-56.646,2454.325
1.65,114.006,-56.647,2450.71
1.664,114.006,-56.647,2450.71
1.679,114.006,-56.647,2452.147
1.693,114.006,-56.647,2447.793
1.708,114.006,-56.648,2447.484
